idx,formula,regime,a_site,is_train,is_holdout,er_measured,er_predicted,ensemble_std,er_cm,delta_lst,delta_tilt,delta_res,sigma_conf,has_cm,cm_approx,gii,gii_norm,tolerance_factor,chi_A,chi_B,d0_per_field,d0_B_fraction,alpha_total,a_off_centering_frac,phase_transition,ordering_proxy,soft_mode_tolerance_weighted,RE_x_chi_A,f_lst
815,BaLa0.5Nb0.5O3,III,Ba,True,False,45.0,42.60857,1.8747494,14.323596,28.153692,-0.00036252296,0.13164699,0.36607236,True,False,0.8458055,0.72544813,0.9518745131357372,0.89,1.35,0.0665607499633807,0.5,14.834999999999999,0.0,0.0,0.8215077695525277,0.2855623539407211,0.0,1.9655463614025417
816,Ca0.6Ti0.6La0.4Ga0.4O3,II,Ca,True,False,45.0,44.00793,0.97478133,23.403383,20.52796,-0.0013445839,0.0779329,0.22839013,True,False,0.45620576,0.39128807,0.966250340477689,1.04,1.6480000000000001,0.0619919414887758,0.6,11.92,0.0,0.0,0.7228643830840163,0.5797502042866134,0.0,0.8771364379243803
817,Ca0.2Ti0.2Sr0.8Mg0.2667Nb0.5333O3,II,Sr,True,False,45.0,43.773075,1.1161611,20.99439,22.746645,-0.0012765807,0.033317383,0.15503831,True,False,0.17744005,0.15219049,0.9706499437998768,0.96,1.5106570000000001,0.07540679352157373,0.7333000000000001,12.613276,0.0,0.0,1.1966066488357001,0.5047185577770599,0.0,1.083463010832894
818,BaSr4Nb4O15,Ib,Sr,True,False,45.0,45.73526,1.5817075,21.79725,23.618526,-0.0012146401,0.32070136,0.76292276,True,True,0.098385595,0.08438541,0.996188671142224,0.9380000000000001,1.6,0.08192,1.0,64.50999999999999,0.0,0.0,-0.0,0.5977132026853345,0.0,1.083555310876372
819,BaY0.3Bi0.2Nb0.5O3,Ib,Ba,True,False,44.6,45.40822,1.1142282,21.00094,24.338526,-0.00047272057,0.06922537,0.15589428,True,False,0.18124051,0.15545015,0.986917066919236,1.0783333333333334,1.4575,0.06930365468491502,0.625,14.563,0.16666666666666669,0.0,0.6370608960039827,0.3700939000947134,0.0,1.1589255528562055
820,SrFe0.5Nb0.5O3,II,Sr,True,False,45.0,43.364464,1.0956901,25.324041,17.998917,-0.0031895116,0.044696014,0.1615416,True,False,0.20589794,0.17659885,0.983198657806509,0.95,1.715,0.05149824792039711,0.5,12.934999999999999,0.0,0.0,0.7444914161569783,0.29495959734195265,0.0,0.7107442686575969
821,Ca0.73Ti0.73Nd0.27Al0.27O3,II,Ca,True,False,45.0,44.563225,0.9928324,24.690872,19.799686,-0.002810406,0.07548093,0.23647776,True,False,0.48263445,0.413956,0.9687872021986376,1.0378,1.5589000000000002,0.0675454443822285,0.73,11.6016,0.0,0.0,0.6264631986566412,0.7072146576050055,0.0,0.8019030676599839
822,BaPr0.5Nb0.5O3,III,Ba,True,False,44.5,42.10162,0.7608718,14.143694,27.850748,-0.00036774404,0.107548855,0.29989025,True,False,0.6716674,0.57608974,0.9608990570525996,0.89,1.365,0.06549670598600167,0.5,14.584999999999999,0.0,0.0,0.8215077695525277,0.2882697171157798,0.0,1.9691282913784758
823,Sr5Ta4O15,II,Sr,True,False,43.5,40.16647,1.2441429,30.532917,9.474854,-0.00151253,0.16021205,0.7973609,True,True,0.21562353,0.18494049,0.9844035581224484,0.95,1.5,0.08192,1.0,65.83000000000001,0.0,0.0,-0.0,0.2953210674367345,0.0,0.3103160435015102
824,Ba2La2TiNb2O12,II,Ba,True,False,44.2,47.32473,0.62934256,0.0,41.75202,-0.00040196633,0.3899144,0.9943144,False,True,0.678623,0.58205557,0.971956987565763,0.89,1.3880000000000003,0.07321367126361038,0.6,51.79,0.0,0.0,1.0549201679861442,0.42766107452893576,0.0,
825,Ba6Nb4TiO18,Ib,Ba,True,False,43.0,43.31753,1.5609944,22.012074,21.067875,-0.0015624922,0.23914525,0.8743081,True,True,0.54774296,0.46979964,1.0469215009205646,0.89,1.5880000000000003,0.08367312951366797,1.0,82.71,0.0,0.0,0.6023362505552261,0.648093379374016,0.0,0.957105404970018
826,Sr4LaTiNb3O15,III,Sr,True,False,43.0,42.503876,0.7690317,15.401169,26.845032,-0.00056247396,0.25823846,0.9108688,True,True,0.77199966,0.6621448,0.9511145489105782,0.95,1.488,0.07941842370193727,0.8,63.25,0.0,0.0,1.027699990578165,0.5326241473899238,0.0,1.74305158264285
827,Ca0.65Ti0.65Sm0.35Ga0.35O3,III,Ca,True,False,45.0,45.37408,0.73007345,23.230066,22.04173,-0.00094061764,0.10322516,0.2788699,True,False,0.6120583,0.5249629,0.9514855580696984,1.0594999999999999,1.6345,0.06609136947804588,0.65,11.629999999999999,0.0,0.0,0.6954056493334942,0.6184656127453039,0.0,0.9488449150338187
828,Ba2La3Ti3NbO15,II,Ba,True,False,42.8,47.047535,0.60533357,0.0,42.651497,-0.00037410978,0.3783826,0.9954364,False,True,0.8074203,0.6925251,0.9705387192756534,0.89,1.3599999999999999,0.07484723086254812,0.5714285714285714,64.72999999999999,0.0,0.0,1.0860696375251493,0.4991341984846218,0.0,
829,Sr6Nb4TiO18,Ib,Sr,False,True,43.0,46.715218,1.5611376,24.341005,22.179722,-0.0019925623,0.19648394,0.77374446,True,True,0.13383262,0.11478835,0.9877930440579412,0.95,1.5880000000000003,0.08367312951366797,1.0,76.71,0.0,0.0,0.6023362505552261,0.6716992699594,0.0,0.9112081444459669
830,BaLa4Ti4O15,Ib,Other,True,False,44.4,45.88216,0.8481659,32.38309,13.373189,-0.027545419,0.15342441,0.7968837,True,True,0.21390313,0.1834649,0.9910075087951116,1.058,1.54,0.09150625,1.0,63.47,0.0,0.0,-0.0,0.9910075087951115,1.058,0.41296828066747177
831,CaLa3.5Nd0.5Ti4O15,II,Other,True,False,43.4,40.62137,1.36506,30.521778,9.898243,-0.025698464,0.22704859,0.8533169,True,True,0.44354433,0.38042837,0.9687891909822672,1.084,1.54,0.09150625,1.0,61.035000000000004,0.0,0.0,-0.0,0.9687891909822673,1.084,0.32430099583320476
832,CaLa4Ti4O15,II,Other,True,False,43.6,39.883656,1.3848948,30.835848,8.94805,-0.061961718,0.16171813,0.8469585,True,True,0.41444704,0.35547158,0.9719632363841024,1.08,1.54,0.09150625,1.0,61.39,0.0,0.0,-0.0,0.9719632363841023,1.08,0.29018336061327066
833,Ca0.7Nd0.3Ti0.7Al0.3O3,II,Ca,False,True,43.7,42.953922,1.0178468,24.230476,18.653553,-0.003066782,0.07295924,0.23554704,True,False,0.47962525,0.41137502,0.969064182482975,1.0419999999999998,1.561,0.06485006129225518,0.7,11.544,0.0,0.0,0.6561135096145153,0.6783449277380824,0.0,0.7698384876962384
834,Ba0.65La0.35Zn0.45Nb0.55O3,Ib,Ba,True,False,43.8,42.98999,1.2523416,19.476845,23.467247,-0.00076042145,0.046656046,0.12072148,True,False,0.008385504,0.007192254,0.9911364834617196,0.9635,1.6225,0.06580992030044705,0.55,13.4575,0.0,0.0,0.6881388137135884,0.3270750395423675,0.0,1.2048792810129156
835,Ca2Sr3Ta2TiO12,II,Sr,True,False,44.0,43.45228,2.3403044,0.0,41.122566,-0.00047431834,0.51508915,0.9898807,False,True,0.33993882,0.29156584,0.9761211112517664,0.97,1.5133333333333332,0.08488417238353166,1.0,53.33,0.0,0.0,0.742599863010615,0.5205979260009421,0.0,
836,BaNd0.5Nb0.5O3,III,Ba,True,False,44.0,41.26829,0.80478776,13.811662,27.36377,-0.00037834715,0.09323903,0.25514084,True,False,0.54134285,0.46431026,0.9624198107038244,0.89,1.37,0.0653095665934298,0.5,14.479999999999999,0.0,0.0,0.8215077695525277,0.2887259432111473,0.0,1.9812076200532562
837,Ca0.66La0.34Ti0.66Al0.34O3,II,Ca,True,False,44.0,43.532745,0.8804566,24.488426,18.986902,-0.003124611,0.060541116,0.2041055,True,False,0.37260678,0.31958517,0.9803557977807436,1.034,1.5638,0.06124578321616999,0.66,11.7086,0.0,0.0,0.6885195873538338,0.6470348265352908,0.0,0.775341869665286
838,Ca0.6Nd0.4Ti0.6Ga0.4O3,III,Ca,False,True,44.0,42.99068,0.60377055,22.53391,20.362461,-0.0010373575,0.095345244,0.2663606,True,False,0.57527834,0.49341676,0.953592039074051,1.056,1.6480000000000001,0.0619919414887758,0.6,11.636,0.0,0.0,0.7228643830840163,0.5721552234444306,0.0,0.9036363862285773
839,Ba3LaNb3O12,Ib,Ba,True,False,43.5,38.93165,0.7135309,0.0,42.587017,-0.00046960777,0.5223243,0.98882025,False,True,0.28122267,0.24120493,0.9955058051316688,0.89,1.475,0.07606889794096311,0.75,53.05,0.0,0.0,0.6248168273542315,0.44797761230925087,0.0,
840,BaGd0.3Bi0.2Nb0.5O3,II,Ba,True,False,47.9,48.191135,0.7435774,20.659765,27.451672,-0.00043898885,0.08013877,0.1807734,True,False,0.28499663,0.24444187,0.9803811923038768,1.0783333333333334,1.45,0.07016141388104741,0.625,14.677,0.16666666666666669,0.0,0.6370608960039827,0.3676429471139538,0.0,1.3287504480326857
841,La0.48Co0.24Ti0.76Ca0.52O3,III,Ca,True,False,45.0,45.44146,0.5326781,26.801079,18.588306,-0.0027725038,0.05484944,0.23870763,True,False,0.4898107,0.4201111,0.9537235384825524,1.048,1.6216,0.0828765171892378,0.76,12.3744,0.0,0.0,0.6327213989146725,0.7248298892467397,1.048,0.6935655836841493
842,Ba0.6Ca0.4La4Ti4O15,II,Other,True,False,47.7,43.957253,1.7565653,31.780712,11.979383,-0.013307402,0.21046571,0.8165866,True,True,0.28762367,0.24669509,0.9833897998307078,1.0668000000000002,1.54,0.09150625,1.0,62.638,0.0,0.0,-0.0,0.9833897998307078,1.0668000000000002,0.3769387860158703
843,Ba5SrNb4TiO18,Ib,Ba,True,False,47.9,48.443626,1.3180972,22.405773,25.701889,-0.001287763,0.3372556,0.8568579,True,True,0.46020326,0.39471674,1.0370667581101274,0.9,1.5880000000000003,0.08367312951366797,1.0,81.71000000000001,0.0,0.0,0.5374692697262018,0.6547946044851133,0.0,1.1471101220207847
844,Ca0.65Ti0.65La0.35Ga0.35O3,II,Ca,True,False,48.0,45.951447,0.9018515,24.026497,21.841236,-0.0013418676,0.08505673,0.2295733,True,False,0.4601125,0.3946389,0.9662590861432389,1.0350000000000001,1.6345,0.06609136947804588,0.65,11.945,0.0,0.0,0.6954056493334942,0.6280684059931052,0.0,0.9090478732709142
845,Ba4SrNb4O15,Ib,Ba,True,False,48.0,47.430748,2.84587,20.675154,26.331928,-0.00074419286,0.42441136,0.8526702,True,True,0.44053793,0.37784976,1.0315440102015516,0.9020000000000001,1.6,0.08192,1.0,67.50999999999999,0.0,0.0,-0.0,0.581073593879069,0.0,1.273602508595583
846,CaTi0.34Mg0.22Nb0.44O3,III,Ca,True,False,48.0,47.51464,1.5193294,18.700014,28.73476,-0.0005659141,0.0804318,0.24915516,True,False,0.5228378,0.44843847,0.9470951656895636,1.0,1.5158,0.0785067423428335,0.78,11.8142,0.0,0.0,1.139737408878379,0.5720454800764965,0.0,1.5366170314097092
847,CaLa8Ti9O31,II,Other,True,False,48.6,49.583492,1.3165236,0.0,47.072216,-0.00043137785,0.6206845,0.99096537,False,True,0.4066779,0.348808,0.9725902083153288,1.088888888888889,1.54,0.09150625,1.0,124.56,0.0,0.0,-0.0,0.9725902083153288,1.088888888888889,
848,BaDy0.3Bi0.2Nb0.5O3,II,Ba,True,False,48.6,46.620983,0.7913065,21.049492,25.505514,-0.00047043938,0.06644819,0.15887266,True,False,0.19433348,0.16668,0.9848437117366324,1.0783333333333334,1.4575,0.06958381176470589,0.625,14.613999999999999,0.16666666666666669,0.0,0.6370608960039827,0.3693163919012371,0.0,1.2116926147196332
849,Ca0.64Ti0.64La0.36Ga0.36O3,II,Ca,True,False,48.7,46.443092,1.0783248,23.899342,22.460787,-0.0012388366,0.08419745,0.22933073,True,False,0.4593128,0.393953,0.9662573364881036,1.036,1.6372,0.0652819338669582,0.64,11.94,0.0,0.0,0.6292175209124535,0.6184046953523863,0.0,0.9398077570503823
850,BaLa3Ti2NbO12,III,Ba,True,False,42.4,42.232716,1.2446606,0.0,38.0393,-0.00032659335,0.39081925,0.99638796,False,True,0.9443033,0.8099297,0.9568671113613854,0.89,1.33,0.07056503083396053,0.5,50.53,0.0,0.0,1.0938149825723953,0.414642414923267,0.0,
851,Ca0.7Ti0.7Nd0.3Ga0.3O3,III,Ca,True,False,49.0,49.12937,0.6642733,23.978426,25.050491,-0.000989672,0.10144421,0.2600214,True,False,0.556221,0.47707126,0.9567670256512676,1.0419999999999998,1.621,0.07006262313332634,0.7,11.757,0.0,0.0,0.6561135096145153,0.6697369179558873,0.0,1.0447095651732938
852,Ca0.65Ti0.65Nd0.35Ga0.35O3,III,Ca,True,False,45.0,43.747124,0.64126724,23.23657,20.415483,-0.0012305705,0.096297465,0.26321414,True,False,0.5658562,0.48533538,0.9551789400880834,1.049,1.6345,0.06609136947804588,0.65,11.6965,0.0,0.0,0.6954056493334942,0.6208663110572542,0.0,0.8785927957525572
853,Ba0.57Sr0.38La3.8Ti4.15O13.1,Ib,Other,True,False,47.4,52.62218,2.9786074,0.0,43.955555,-0.00060405966,0.43329778,0.809144,False,True,0.25909817,0.22222874,0.9862111735212278,1.0628,1.54,0.09150625,1.0,58.63049999999999,0.0,0.0,-0.0,0.9862111735212278,1.0628,
854,CaTi0.4Mg0.2Nb0.4O3,III,Ca,True,False,47.3,50.746254,1.6369404,19.349237,31.312357,-0.00056071614,0.085219786,0.24825418,True,False,0.5200268,0.44602746,0.9488112538938004,1.0,1.5180000000000002,0.07979489876218117,0.8,11.842,0.0,0.0,1.1330624026517846,0.6072392024920322,0.0,1.6182734750729448
855,Nd0.5Zn0.25Ti0.75Ca0.5O3,III,Ca,False,True,45.0,42.974876,0.80917823,25.306007,17.58163,-0.0011418078,0.08837867,0.29185387,True,False,0.64917904,0.55680144,0.9381845950261736,1.0699999999999998,1.5675,0.08233401157019135,0.75,12.0075,0.0,0.0,0.5415079170403339,0.7036384462696301,1.0699999999999998,0.694761129244926
856,BaMn0.5Ti0.5O3,Ib,Ba,True,False,45.0,44.59516,1.2273895,27.232008,17.300655,-0.0019317127,0.06442628,0.22893822,True,False,0.45801732,0.39284188,1.0510574870970408,0.89,1.545,0.05512885701485242,0.5,14.055,0.0,0.0,0.7444914161569783,0.4744712564514796,0.0,0.6353058871016782
857,Ca0.71Ti0.71Nd0.29Al0.29O3,II,Ca,True,False,45.1,44.558006,0.99623704,24.382563,20.104986,-0.0023086483,0.07276248,0.23586908,True,False,0.48066747,0.4122689,0.968971790594575,1.0406,1.5602999999999998,0.06574926606247608,0.71,11.563199999999998,0.0,0.0,0.6467555109328786,0.6879699713221482,0.0,0.8245640952511842
858,CaMg0.1833Ta0.3667Ti0.45O3,III,Ca,True,False,45.1,50.694637,1.5783286,22.72112,27.883747,-0.0005732606,0.09034391,0.2566061,True,False,0.54582906,0.46815807,0.9502473279653484,1.0,1.483173,0.08085185071205978,0.8167,12.07791,0.0,0.0,1.1920056815388096,0.5321480061338747,0.0,1.2272171002133698
859,BaEr0.3Bi0.2Nb0.5O3,Ib,Ba,True,False,46.1,44.968513,1.1877437,21.415588,23.489752,-0.00048701587,0.06365612,0.14430001,True,False,0.12823516,0.10998741,0.9886515433110096,1.0783333333333334,1.4649999999999999,0.0690632937259727,0.625,14.563,0.16666666666666669,0.0,0.6370608960039827,0.37074432874162855,0.0,1.0968530025885816
860,BaLa4Ti4O15,Ib,Other,True,False,46.3,45.814545,0.8224145,32.38309,13.299484,-0.02836222,0.16033195,0.7968837,True,True,0.21390313,0.1834649,0.9910075087951116,1.058,1.54,0.09150625,1.0,63.47,0.0,0.0,-0.0,0.9910075087951115,1.058,0.4106922470956292
861,Ba0.2Sr0.8La4Ti4.2O15,II,Other,True,False,46.4,44.129036,1.3655276,36.927467,7.2482896,-0.1305793,0.083858214,0.8218519,True,True,0.30835104,0.26447296,0.981414838247344,1.0676,1.54,0.09150625,1.0,63.256,0.0,0.0,-0.0,0.9814148382473439,1.0676,0.1962845055145537
862,Ba3La3Ti4NbO18,II,Ba,True,False,47.4,48.670147,0.7636829,0.0,44.30154,-0.00041406928,0.37765664,0.994506,False,True,0.69871354,0.5992872,0.9810515839463048,0.89,1.3825,0.07767544585101539,0.625,78.92999999999999,0.0,0.0,1.068137654997509,0.5641046607691251,0.0,
863,Ba.25Sr0.75La3Ti3NbO15,III,Ba,True,False,46.8,46.480522,1.758265,0.0,42.830822,-0.00032532754,0.50805676,0.9970223,False,True,1.0572536,0.90680736,0.9470467996349043,0.9157142857142857,1.3599999999999999,0.07484723086254812,0.5714285714285714,62.669999999999995,0.0,0.0,1.1232638031938187,0.48705263981223657,0.0,
864,Ba0.5Ca0.5Sc0.5Nb0.5O3,II,Ba,True,False,46.9,44.650684,1.1436659,18.98005,25.612759,-0.00051316264,0.058386236,0.16671857,True,False,0.22789757,0.19546795,0.9715326145334884,0.9450000000000001,1.48,0.05677884575760036,0.5,13.155,0.0,0.0,0.8471798873510443,0.2914597843600465,0.0,1.3494568770893651
865,Ca0.65Ti0.65La0.35Ga0.35O3,II,Ca,True,False,47.0,45.90338,0.7730873,24.026497,21.796299,-0.0013594299,0.081945166,0.2295733,True,False,0.4601125,0.3946389,0.9662590861432389,1.0350000000000001,1.6345,0.06609136947804588,0.65,11.945,0.0,0.0,0.7673441647817867,0.6280684059931052,0.0,0.9071775631711939
866,Ba.25Sr0.75La3Ti3NbO15,III,Ba,True,False,47.0,46.480522,1.758265,0.0,42.830822,-0.00032532754,0.50805676,0.9970223,False,True,1.0572536,0.90680736,0.9470467996349043,0.9157142857142857,1.3599999999999999,0.07484723086254812,0.5714285714285714,62.669999999999995,0.0,0.0,1.1232638031938187,0.48705263981223657,0.0,
867,Ba.75Sr0.25La3Ti3NbO15,Ib,Other,True,False,47.0,41.717037,2.5116484,0.0,43.208694,-0.00060603657,0.5246097,0.9868151,False,True,0.18386891,0.15770453,0.991452163346238,1.0417647058823531,1.5550000000000002,0.08890533221156875,1.0,60.55,0.0,0.0,0.6206513818385365,0.8923069470116143,1.0417647058823531,
868,SrGa0.35Nb0.35Ti0.3O3,Ib,Sr,True,False,46.6,45.731087,1.4028982,25.217237,20.479008,-0.0047256,0.03956182,0.15160483,True,False,0.16202085,0.13896543,0.9929212650530506,0.95,1.6554999999999997,0.06321447442563492,0.6499999999999999,12.738,0.0,0.0,1.278745216521331,0.5063898451770558,0.0,0.8121035623371426
869,Ba0.95La0.05Zn0.35Nb0.65O3,Ib,Ba,True,False,42.4,41.431625,0.945351,19.695957,21.668272,-0.001142865,0.06853782,0.1896053,True,False,0.31912246,0.27371162,1.0214711212562293,0.9005,1.6175,0.07055343250646046,0.65,13.9025,0.0,0.0,0.6474466390346325,0.3816262627100706,0.0,1.1001380638676252
870,Ba4LaTiTa3O15,Ib,Ba,True,False,42.3,41.65463,1.8665599,15.456768,25.954754,-0.0007885605,0.24389334,0.81315506,True,True,0.274363,0.2353214,1.0080474620495916,0.89,1.428,0.07941842370193727,0.8,68.99000000000001,0.0,0.0,1.0840123188290234,0.3769419644211552,0.0,1.6791837724419492
871,CaZr0.7Ti0.3O3,III,Ca,True,False,38.0,39.089294,3.0505743,20.58001,18.419147,-0.00034979885,0.09048717,0.39779475,True,False,0.9241788,0.79266894,0.929020657133129,1.0,1.3929999999999998,0.1152113664652843,1.0,12.344,0.0,0.0,0.6651633511264395,0.6688948731358528,0.0,0.8950018488815116
872,BaSm0.5Ta0.5O3,II,Ba,True,False,38.0,36.314316,0.83790475,15.474548,20.775314,-0.0004313848,0.064884804,0.21773961,True,False,0.42037508,0.36055607,0.9678905918015044,0.89,1.335,0.06461682516217973,0.5,14.675,0.0,0.0,0.834343828451786,0.14518358877022564,0.0,1.342547388136959
873,BaHo0.5Nb0.5O3,II,Ba,True,False,38.0,36.252174,1.2400593,14.089469,22.119625,-0.00050162425,0.0435775,0.15946716,True,False,0.19692299,0.16890103,0.9805995905881172,0.89,1.415,0.06288312250546305,0.5,14.129999999999999,0.0,0.0,0.8215077695525277,0.2941798771764351,0.0,1.5699402866069687
874,SrPr0.5Nb0.5O3,III,Sr,True,False,38.0,33.633327,1.0681548,15.132608,18.334055,-0.00032684967,0.16699317,0.5,True,False,1.3140789,1.0,0.9066290106409908,0.95,1.365,0.06549670598600167,0.5,13.584999999999999,0.0,0.0,0.8086717106532696,0.27198870319229723,0.0,1.2115595011778537
875,CaLi0.2667Nb0.5333Ti0.2O3,III,Ca,True,False,38.6,40.887146,1.6681044,0.0,36.156258,-0.0003495956,0.5515863,0.99484074,False,True,0.7355564,0.6308874,0.9336760542716822,0.9957890581826794,1.5836356198008998,0.08432949370723022,1.0,11.405232999999999,0.21054709086602985,0.0,0.4991551808411346,0.6620658321289913,0.0,
876,CaFe0.5Nb0.5O3,III,Ca,True,False,38.6,37.560776,1.4855999,19.443695,18.031929,-0.0009646794,0.0861161,0.27719387,True,False,0.6071908,0.5207881,0.9485789867569842,1.0,1.715,0.05149824792039711,0.5,11.854999999999999,0.0,0.0,0.6418029449629123,0.28457369602709526,0.0,0.9273920929123811
877,BaEu0.5Ta0.5O3,II,Ba,True,False,38.8,35.149605,0.91278416,15.393811,19.69992,-0.00045490154,0.056325264,0.20326307,True,False,0.36957896,0.3169882,0.9703174886580844,0.89,1.35,0.06429948062655297,0.5,14.605,0.0,0.0,0.834343828451786,0.14554762329871265,0.0,1.2797298862510393
878,BaDy0.5Nb0.5O3,II,Ba,True,False,38.9,36.239098,1.0668669,13.9698305,22.223415,-0.00049238047,0.046344955,0.17003855,True,False,0.24171948,0.20732301,0.9781210530199942,0.89,1.4100000000000001,0.06323546685673558,0.5,14.159999999999998,0.0,0.0,0.8215077695525277,0.2934363159059982,0.0,1.5908149350845737
879,Ba.5Sr.5LaNb3O12,Ib,Other,True,False,38.9,37.815014,3.3914552,0.0,36.89392,-0.00048531484,0.6842095,0.9835122,False,True,0.05159978,0.044257175,0.9948021872575448,0.98,1.6,0.08192,1.0,46.81,0.0,0.0,-0.0,0.5968813123545268,0.0,
880,Ba3.0Zn0.993Nb.986W0.014O9,Ib,Ba,True,False,39.0,37.52757,1.3477648,0.0,36.44225,-0.00053550146,0.36909515,0.98878515,False,True,0.2793754,0.23962054,1.0187601210160258,0.89,1.6300398604882909,0.06223898747798162,0.4982561036372695,38.9166,0.0,0.0,0.7461131449689377,0.295398672088748,0.0,
881,BaTb0.5Nb0.5O3,II,Ba,True,False,39.0,36.780437,0.9268835,13.997077,22.73263,-0.00048165963,0.051214427,0.18543082,True,False,0.30314922,0.26001135,0.9756550132347046,0.89,1.4100000000000001,0.0635790498766044,0.5,14.219999999999999,0.0,0.0,0.8215077695525277,0.29269650397041136,0.0,1.6240983742534245
882,Ca4SrTa2TiO12,III,Ca,True,False,39.0,36.953117,1.9185117,0.0,35.483597,-0.0003545775,0.53280914,0.99256074,False,True,0.52088326,0.44676203,0.9621765239481698,0.99,1.5133333333333332,0.08488417238353166,1.0,51.17,0.0,0.0,0.7661744618363487,0.5131608127723573,0.0,
883,Sr2La2TiNb2O12,III,Sr,True,False,39.0,40.182617,0.8686638,0.0,37.800034,-0.00030881542,0.45766014,0.9975274,False,True,1.3182707,1.0,0.91706240687268,0.95,1.3880000000000003,0.07321367126361038,0.6,49.79,0.0,0.0,1.1330624026517846,0.4035074590239793,0.0,
884,BaDy0.5Ta0.5O3,II,Ba,True,False,39.1,33.851963,0.9399708,15.521186,18.285284,-0.0004961183,0.04598593,0.1779247,True,False,0.27371338,0.2347642,0.9781210530199942,0.89,1.3599999999999999,0.06323546685673558,0.5,14.450000000000001,0.0,0.0,0.834343828451786,0.1467181579529991,0.0,1.1780854890856924
885,La6ZnTi4O18,III,Other,True,False,37.7,34.838314,1.4724157,27.45643,7.322112,-0.032084983,0.09185757,0.8562952,True,True,0.45753372,0.3924271,0.960440313028972,1.1,1.5620000000000003,0.08445025464389355,0.8,74.47999999999999,0.0,0.0,0.5930695390082227,0.7683522504231776,1.1,0.2666811380794954
886,Ba5SrNb4ZrO18,Ib,Ba,True,False,37.6,36.3862,2.0625584,20.386436,15.77392,-0.002229139,0.22807255,0.83244216,True,True,0.3515417,0.30151764,1.025465330368623,0.9,1.5460000000000003,0.08842643923240938,1.0,82.03,0.0,0.0,0.5930695390082227,0.5847208017788262,0.0,0.7737458376736376
887,BaSm0.5Ta0.5O3,II,Ba,True,False,37.6,36.06992,0.72806543,15.474548,20.512655,-0.00043837153,0.083150476,0.21773961,True,False,0.42037508,0.36055607,0.9678905918015044,0.89,1.335,0.06461682516217973,0.5,14.675,0.0,0.0,0.834343828451786,0.14518358877022564,0.0,1.3255737744327005
888,BaCo0.3Y0.05Nb0.65O3,Ib,Ba,True,False,37.0,37.59092,1.5654142,21.750948,15.79186,-0.0031410835,0.0512516,0.19433378,True,False,0.3368936,0.28895393,1.0193334181482931,0.9057142857142857,1.688421052631579,0.07209723207005299,0.6842105263157895,14.0135,0.0,0.0,0.6375138462251775,0.4025894388654376,0.0,0.7260308838033174
