scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.17607357,0.5204009999999997,0.75713396,5.801936999999999,0.42350397,0.2313350000000014,,
,,0.19702768,2.293206999999999,0.18923898,2.1417970000000004,0.999022,1.5537129999999983,,
,,0.17249756,0.664515999999999,0.79096705,12.450872999999998,0.99602586,5.14105,,
,,0.9874533,2.2178600000000017,0.78489596,12.015946,0.5,2.067318,,
,,0.8402176,0.4285740000000011,0.77872795,7.905464000000002,0.9953755,4.003305000000001,,
,,0.86029416,0.05265999999999593,0.7724965,9.158752,0.9952482,2.9822699999999998,,
,,0.7310586,0.30799000000000376,0.20895639,2.151405000000004,0.99511564,2.2225499999999982,,
,,0.7310586,2.8150970000000015,0.21773961,1.6437579999999983,0.26001856,2.179784999999999,,
,,0.7310586,2.6664090000000016,0.1615416,1.8850539999999967,0.27345705,1.1786840000000005,,
,,0.7310586,2.5201879999999974,0.167766,0.8325099999999992,0.26001856,2.7530399999999986,,
,,0.7310586,0.013362999999998237,0.1517457,3.6495399999999982,0.38974014,1.220317999999999,,
,,0.7310586,2.4366200000000013,0.9900056,3.1219099999999997,0.17326406,0.2676639999999999,,
,,0.7310586,4.983663,0.26431653,3.1599369999999993,0.2603909,2.747121,,
,,0.15104914,0.9907400000000024,0.22680981,2.450602,0.46079668,1.538841999999999,,
,,0.1561948,0.6502739999999996,0.24479203,1.315529999999999,0.2603909,2.301161999999998,,
,,0.13397638,0.7671379999999957,0.2410723,0.7791710000000016,0.17326406,1.210529000000001,,
,,0.1781747,2.8144199999999984,0.22891013,2.4217890000000004,0.178851,1.281962,,
,,0.9912615,8.383854,0.23013075,2.2646270000000044,0.30743003,0.22584299999999757,,
,,0.9912032,4.750343000000001,0.23119068,1.8279600000000045,0.27410713,0.7454350000000005,,
,,0.9911712,3.080120000000001,0.23343822,2.5903749999999945,0.2322998,0.6253059999999984,,
,,0.14094526,4.1621950000000005,0.23382096,0.025739999999998986,0.21677354,1.1874259999999985,,
,,0.9911729,9.167409999999997,0.23673077,1.6791750000000008,0.28348556,0.15914000000000073,,
,,0.19613437,0.06728299999999976,0.14766061,0.514324000000002,0.995382,17.578490000000002,,
,,0.16282538,2.8291049999999984,0.22812638,2.1044620000000016,0.84318507,0.9623830000000027,,
