hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.2467193683792912,,,,
0.157836315835147,,,,
0.36553771319205053,,,,
0.25443871054989464,,,,
0.1631520008821008,,,,
0.09098084056230804,,,,
0.26994105979913297,,,,
0.3916731721175406,,,,
0.28973982858560854,,,,
0.2918916520752517,,,,
0.16399657099861398,,,,
0.04842260699401235,,,,
0.29263753671083415,,,,
0.111917224335085,,,,
0.21705806109608794,,,,
0.14374608929794674,,,,
0.11377293795186083,,,,
0.28425382937518573,,,,
0.07007255759744813,,,,
0.1973654948873227,,,,
0.06663834975298832,,,,
0.06776782291420469,,,,
0.0787712989002658,,,,
0.09179801789591235,,,,
0.15349554048659964,,,,
0.06587608696277258,,,,
0.293863078610176,,,,
0.22751440834816028,,,,
0.31101480062274034,,,,
0.09655386501683405,,,,
0.13398492993955813,,,,
0.10720384289355533,,,,
0.14114089386049433,,,,
0.1650200187893005,,,,
0.1398221287045207,,,,
0.16988859555704527,,,,
0.10571734358210372,,,,
0.0761946103730784,,,,
0.3499129004516899,,,,
0.19578532125788928,,,,
0.1040974985652392,,,,
0.05956059458069074,,,,
0.2389267758530238,,,,
0.2124590548695009,,,,
0.42037632906562405,,,,
0.20982864645060828,,,,
0.13089388219838227,,,,
0.3328005931728666,,,,
0.17012004165073202,,,,
0.23857894054336581,,,,
0.23601123160558535,,,,
0.6397307997712747,,,,
0.1546432390038588,,,,
0.14135020624147265,,,,
0.3451928604135981,,,,
0.20528572688007207,,,,
0.1159737380751642,,,,
0.16404547897488753,,,,
0.2099662007856341,,,,
0.22232583157559116,,,,
0.2424517124497293,,,,
0.17922150117247493,,,,
0.1454652196332138,,,,
0.11773890068200976,,,,
0.15719244423617518,,,,
0.4818802256020631,,,,
0.24073063591475563,,,,
0.23379880530030694,,,,
0.10108214085299205,,,,
0.15155069871869076,,,,
0.3074588089908783,,,,
0.2489643794481574,,,,
0.23330517962910946,,,,
0.2706509622106378,,,,
0.18695229438609573,,,,
0.12106099512573043,,,,
0.7395035042852636,,,,
0.18808469852435072,,,,
0.11379555180478906,,,,
0.21996815405403258,,,,
0.13824172194775186,,,,
0.09621146093930033,,,,
0.21173398942492416,,,,
0.15914365010736087,,,,
0.0922586349097474,,,,
0.3033952178442618,,,,
0.0816081377453639,,,,
0.11276787244352593,,,,
0.12735824905870619,,,,
0.1354694390628235,,,,
0.21241683274225687,,,,
0.13119584832018494,,,,
0.16336193308924685,,,,
0.07659004030395011,,,,
0.3081023338069975,,,,
0.2365226341445439,,,,
0.09776464785168182,,,,
0.2202320052130391,,,,
0.43880971042533123,,,,
0.11213379487760466,,,,
0.09946332577508321,,,,
0.18302292765208428,,,,
0.24071598085262935,,,,
0.11246040121203316,,,,
0.11585516884294078,,,,
0.07677224448412368,,,,
0.21359052496769326,,,,
0.49448715850475855,,,,
0.10376081491822764,,,,
0.2609387770876508,,,,
0.22200184928658662,,,,
0.16401500394636082,,,,
0.025623900941872835,,,,
0.15969567214667535,,,,
0.1955214182871794,,,,
0.15016869386349496,,,,
0.19725954645583554,,,,
0.48641220311410716,,,,
0.17799369430742207,,,,
0.11599226997119216,,,,
0.017382373008832053,,,,
0.2494081243933881,,,,
0.17185897460152022,,,,
0.1262233157892092,,,,
0.16521925783821478,,,,
0.07555674357786146,,,,
0.4956854664595969,,,,
0.3984503865849063,,,,
0.2930453845947998,,,,
0.0677037356629051,,,,
0.10546276584710323,,,,
0.13482940992816395,,,,
0.33237083666018075,,,,
0.22210365395150355,,,,
0.2160830668471676,,,,
0.199879888418375,,,,
0.3251872575234669,,,,
0.14278547829010257,,,,
0.3284656642859509,,,,
0.3233980873505602,,,,
0.15158903574956817,,,,
0.15239132074906747,,,,
0.14943532664865522,,,,
0.1590432319446502,,,,
0.03642851914517342,,,,
0.22255954976135417,,,,
0.1892858494286418,,,,
0.10132273010264914,,,,
0.23103164201255644,,,,
0.28487034172961945,,,,
0.36255281445474585,,,,
0.06578055273338124,,,,
0.09891891818510046,,,,
0.24919430235204187,,,,
0.24500238151566445,,,,
0.4256024803778997,,,,
0.3722788786003144,,,,
0.2895603795861914,,,,
0.5095295627184799,,,,
0.148976449659874,,,,
0.08737829400211905,,,,
0.1514927728912776,,,,
0.178171106693938,,,,
0.16030332575262296,,,,
0.11468423696099705,,,,
0.1507342845726023,,,,
0.2945184776693006,,,,
0.15765989719809825,,,,
0.17950912179684964,,,,
0.3848935774370926,,,,
0.24598744305890974,,,,
0.14944686280306185,,,,
0.1172518810245946,,,,
0.07293630089898473,,,,
0.2821402038948977,,,,
0.1020731273460358,,,,
0.20681492265903412,,,,
0.17758418074592242,,,,
0.10766203272276864,,,,
0.19026943829173093,,,,
0.2814987452172748,,,,
0.5415092148948026,,,,
0.19036725412396538,,,,
0.2005633771510762,,,,
0.1175530232005586,,,,
0.15716220934229286,,,,
0.2464197723163113,,,,
0.06826089690587289,,,,
0.1667478503181974,,,,
0.23616964142013464,,,,
0.10582747931114311,,,,
0.18919959757668559,,,,
0.09186644643350927,,,,
0.08487373878196958,,,,
